"기업체수","행정구역시도코드","산업대분류코드","산업중분류코드","산업소분류코드","산업세분류코드","산업세세분류코드","운수업_산업분류코드","운수업_업종구분코드","자본금","종사자수_조사_총소계","매출총액"
1,31,H,52,1,0,2,52102,27,50,3,348
1,31,H,52,1,0,2,52102,27,50,3,719
1,31,H,52,1,0,2,52102,27,50,43,10555
1,31,H,52,1,0,2,52102,27,50,5,36
1,31,H,52,1,0,2,52102,27,50,5,5100
1,31,H,52,1,0,2,52102,27,500,12,1216
1,31,H,52,1,0,2,52102,27,500,17,2139
1,31,H,52,1,0,2,52102,27,500,2,88
1,31,H,52,1,0,2,52102,27,500,20,2749
1,31,H,52,1,0,2,52102,27,500,3,7
1,31,H,52,1,0,2,52102,27,500,5,580
1,31,H,52,1,0,2,52102,27,500,58,27570
1,31,H,52,1,0,2,52102,27,500,7,1245
1,31,H,52,1,0,2,52102,27,5000,7,4228
1,31,H,52,1,0,2,52102,27,510,23,10727
1,31,H,52,1,0,2,52102,27,522,7,779
1,31,H,52,1,0,2,52102,27,55086,16,17981
1,31,H,52,1,0,2,52102,27,5904,46,155668
1,31,H,52,1,0,2,52102,27,60,23,7950
1,31,H,52,1,0,2,52102,27,600,4,37
1,31,H,52,1,0,2,52102,27,6000,13,5048
1,31,H,52,1,0,2,52102,27,650,11,1825
1,31,H,52,1,0,2,52102,27,700,34,10166
1,31,H,52,1,0,2,52102,27,73812,14,32236
1,31,H,52,1,0,2,52102,27,7800,50,4623
1,31,H,52,1,0,2,52102,27,800,42,4673
1,31,H,52,1,0,2,52102,27,999,16,44726
1,31,H,52,1,0,3,52103,28,,1,218
1,31,H,52,1,0,3,52103,28,,1,24
1,31,H,52,1,0,3,52103,28,,1,30
1,31,H,52,1,0,3,52103,28,,1,5
1,31,H,52,1,0,3,52103,28,,1,80
1,31,H,52,1,0,3,52103,28,,2,126
1,31,H,52,1,0,3,52103,28,,2,184
1,31,H,52,1,0,3,52103,28,,2,194
1,31,H,52,1,0,3,52103,28,,2,28
1,31,H,52,1,0,3,52103,28,,2,330
1,31,H,52,1,0,3,52103,28,,2,354
1,31,H,52,1,0,3,52103,28,,2,84
1,31,H,52,1,0,3,52103,28,,2,92
1,31,H,52,1,0,3,52103,28,,24,180
1,31,H,52,1,0,3,52103,28,,3,100
1,31,H,52,1,0,3,52103,28,,3,380
1,31,H,52,1,0,3,52103,28,,3,542
1,31,H,52,1,0,3,52103,28,,3,768
1,31,H,52,1,0,3,52103,28,,4,209
1,31,H,52,1,0,3,52103,28,,4,260
1,31,H,52,1,0,3,52103,28,,5,237
1,31,H,52,1,0,3,52103,28,1000,5,1659
1,31,H,52,1,0,3,52103,28,50,3,1915
1,31,H,52,1,0,3,52103,28,50,5,520
1,31,H,52,1,0,3,52103,28,50,8,7330
1,31,H,52,1,0,3,52103,28,500,1,12
1,31,H,52,1,0,3,52103,28,500,3,235
1,31,H,52,1,0,3,52103,28,579,2,61
1,31,H,52,1,0,4,52104,29,,1,30
1,31,H,52,1,0,4,52104,29,,3,230
1,31,H,52,1,0,4,52104,29,,3,260
1,31,H,52,1,0,4,52104,29,,3,300
1,31,H,52,1,0,4,52104,29,,3,360
1,31,H,52,1,0,4,52104,29,,3,482
1,31,H,52,1,0,4,52104,29,,3,500
1,31,H,52,1,0,4,52104,29,,4,4703
1,31,H,52,1,0,4,52104,29,,4,650
1,31,H,52,1,0,4,52104,29,,5,547
1,31,H,52,1,0,4,52104,29,,7,678
1,31,H,52,1,0,4,52104,29,10,6,702
1,31,H,52,1,0,4,52104,29,100,1,606
1,31,H,52,1,0,4,52104,29,100,5,450
1,31,H,52,1,0,4,52104,29,100,5,947
1,31,H,52,1,0,4,52104,29,1200,8,1916
1,31,H,52,1,0,4,52104,29,1500,3,723
1,31,H,52,1,0,4,52104,29,1780,26,7168
1,31,H,52,1,0,4,52104,29,250,10,1146
1,31,H,52,1,0,4,52104,29,30,7,1996
1,31,H,52,1,0,4,52104,29,300,10,2819
1,31,H,52,1,0,4,52104,29,300,6,460
1,31,H,52,1,0,4,52104,29,300,7,1343
1,31,H,52,1,0,4,52104,29,50,12,2140
1,31,H,52,1,0,4,52104,29,6000,13,9626
1,31,H,52,1,0,4,52104,29,616,17,9807
1,31,H,52,1,0,4,52104,29,700,3,300
1,31,H,52,1,0,9,52109,30,,1,1
1,31,H,52,1,0,9,52109,30,,1,50
1,31,H,52,1,0,9,52109,30,,2,1
1,31,H,52,1,0,9,52109,30,,2,304
1,31,H,52,1,0,9,52109,30,,2,34
1,31,H,52,1,0,9,52109,30,,3,2348
1,31,H,52,1,0,9,52109,30,,3,600
1,31,H,52,1,0,9,52109,30,,4,987
1,31,H,52,1,0,9,52109,30,,7,3088
1,31,H,52,1,0,9,52109,30,,8,1014
1,31,H,52,1,0,9,52109,30,10,13,869
1,31,H,52,1,0,9,52109,30,205,35,10654
1,31,H,52,1,0,9,52109,30,25,3,281
1,31,H,52,1,0,9,52109,30,300,2,1656
1,31,H,52,1,0,9,52109,30,310,6,1788
1,31,H,52,1,0,9,52109,30,50,8,537
1,31,H,52,1,0,9,52109,30,500,7,4227
1,31,H,52,1,0,9,52109,30,5000,6,3501
1,31,H,52,1,0,9,52109,30,760,124,41111
1,31,H,52,9,1,1,52911,31,0,83,8427
1,31,H,52,9,1,1,52911,31,100,128,6066
1,31,H,52,9,1,1,52911,31,3000,164,16846
1,31,H,52,9,1,2,52912,32,,4,121
1,31,H,52,9,1,2,52912,32,,5,41
1,31,H,52,9,1,2,52912,32,,7,328
1,31,H,52,9,1,2,52912,32,,7,356
1,31,H,52,9,1,2,52912,32,100,6,438
1,31,H,52,9,1,2,52912,32,3185,50,5302
1,31,H,52,9,1,2,52912,32,400,19,988
1,31,H,52,9,1,2,52912,32,50,5,290
1,31,H,52,9,1,2,52912,32,500,2,171
1,31,H,52,9,1,2,52912,32,600,3,725
1,31,H,52,9,1,2,52912,32,723,16,327
1,31,H,52,9,1,2,52912,32,860,8,3304
1,31,H,52,9,1,3,52913,33,,11,230
1,31,H,52,9,1,3,52913,33,,4,438
1,31,H,52,9,1,3,52913,33,100,13,1254
1,31,H,52,9,1,3,52913,33,100,31,3358
1,31,H,52,9,1,3,52913,33,100,70,11200
1,31,H,52,9,1,3,52913,33,150,18,7868
1,31,H,52,9,1,3,52913,33,20000,71,30643
1,31,H,52,9,1,3,52913,33,30,2,0
1,31,H,52,9,1,3,52913,33,380,70,7498
1,31,H,52,9,1,3,52913,33,48,45,2777
1,31,H,52,9,1,3,52913,33,5000,18,4801
1,31,H,52,9,1,3,52913,33,5000,45,41563
1,31,H,52,9,1,3,52913,33,75082,40,170380
1,31,H,52,9,1,4,52914,34,110872,36,162806
1,31,H,52,9,1,4,52914,34,117941,9,54824
1,31,H,52,9,1,4,52914,34,125991,11,85208
1,31,H,52,9,1,4,52914,34,16158,7,30376
1,31,H,52,9,1,4,52914,34,168312,10,43441
1,31,H,52,9,1,4,52914,34,243800,10,88631
1,31,H,52,9,1,4,52914,34,244000,8,67358
1,31,H,52,9,1,4,52914,34,266797,6,67172
1,31,H,52,9,1,4,52914,34,28000,5,15987
1,31,H,52,9,1,4,52914,34,35100,4,8036
1,31,H,52,9,1,4,52914,34,43153,2,5860
1,31,H,52,9,1,4,52914,34,47500,5,18236
1,31,H,52,9,1,4,52914,34,64910,11,104667
1,31,H,52,9,1,4,52914,34,66700,10,44818
1,31,H,52,9,1,4,52914,34,68000,11,68006
1,31,H,52,9,1,4,52914,34,89600,8,22998
1,31,H,52,9,1,4,52914,34,990,6212,346705
1,31,H,52,9,1,5,52915,35,,3,1873
1,31,H,52,9,1,5,52915,35,,3,4049
1,31,H,52,9,1,5,52915,35,0,18,1500
1,31,H,52,9,1,5,52915,35,100,2,2277
1,31,H,52,9,1,5,52915,35,10000,5,4996
1,31,H,52,9,1,5,52915,35,102310,120,13329
1,31,H,52,9,1,5,52915,35,300,11,3819
1,31,H,52,9,1,5,52915,35,300,22,10448
1,31,H,52,9,1,5,52915,35,3850,4,2110
1,31,H,52,9,1,5,52915,35,50,54,1907
1,31,H,52,9,1,5,52915,35,50,84,1237
1,31,H,52,9,1,9,52919,36,,1,2
1,31,H,52,9,1,9,52919,36,,1,30
1,31,H,52,9,1,9,52919,36,,1,37
1,31,H,52,9,1,9,52919,36,,1,38
1,31,H,52,9,1,9,52919,36,,1,50
1,31,H,52,9,1,9,52919,36,,1,60
1,31,H,52,9,1,9,52919,36,,10,461
1,31,H,52,9,1,9,52919,36,,139,4682
1,31,H,52,9,1,9,52919,36,,2,1458
1,31,H,52,9,1,9,52919,36,,2,288
1,31,H,52,9,1,9,52919,36,,2,48
1,31,H,52,9,1,9,52919,36,,3,109
1,31,H,52,9,1,9,52919,36,,4,365
1,31,H,52,9,1,9,52919,36,,5,2818
1,31,H,52,9,1,9,52919,36,,50,2700
1,31,H,52,9,1,9,52919,36,,7,1736
1,31,H,52,9,1,9,52919,36,,8,301
1,31,H,52,9,1,9,52919,36,10,7,71
1,31,H,52,9,1,9,52919,36,100,213,1437
1,31,H,52,9,1,9,52919,36,100,3,2608
1,31,H,52,9,1,9,52919,36,100,9,814
1,31,H,52,9,1,9,52919,36,142,50,9638
1,31,H,52,9,1,9,52919,36,15,6,972
1,31,H,52,9,1,9,52919,36,150,13,5760
1,31,H,52,9,1,9,52919,36,30,3,639
1,31,H,52,9,1,9,52919,36,50,5,18
1,31,H,52,9,1,9,52919,36,50,6,296
1,31,H,52,9,1,9,52919,36,50,7,199
1,31,H,52,9,1,9,52919,36,500,20,833
*,31,*,52,9,2,1,*****,**,,*,***
*,31,*,52,9,2,1,*****,**,****,*,****
1,31,H,52,9,2,9,52929,38,,1,80
1,31,H,52,9,2,9,52929,38,100,20,1410
1,31,H,52,9,2,9,52929,38,100,3,205
1,31,H,52,9,2,9,52929,38,100,3,317
1,31,H,52,9,2,9,52929,38,100,8,819
1,31,H,52,9,2,9,52929,38,100,9,1035
1,31,H,52,9,2,9,52929,38,1000,4,8368
1,31,H,52,9,2,9,52929,38,300,1,8
1,31,H,52,9,2,9,52929,38,300,9,552
1,31,H,52,9,2,9,52929,38,50,13,1070
1,31,H,52,9,2,9,52929,38,50,13,1094
1,31,H,52,9,2,9,52929,38,50,5,894
1,31,H,52,9,2,9,52929,38,50,7,1326
1,31,H,52,9,2,9,52929,38,50,8,1779
1,31,H,52,9,2,9,52929,38,500,7,886
1,31,H,52,9,3,9,52939,40,,1,150
1,31,H,52,9,3,9,52939,40,,2,267
1,31,H,52,9,3,9,52939,40,,2,68
1,31,H,52,9,3,9,52939,40,,3,450
1,31,H,52,9,3,9,52939,40,50,1,4
1,31,H,52,9,4,1,52941,41,,1,137
1,31,H,52,9,4,1,52941,41,,1,18
1,31,H,52,9,4,1,52941,41,,1,50
1,31,H,52,9,4,1,52941,41,,10,572
1,31,H,52,9,4,1,52941,41,,10,600
1,31,H,52,9,4,1,52941,41,,112,38604
1,31,H,52,9,4,1,52941,41,,13,698
1,31,H,52,9,4,1,52941,41,,2,10
1,31,H,52,9,4,1,52941,41,,2,120
1,31,H,52,9,4,1,52941,41,,2,126
1,31,H,52,9,4,1,52941,41,,2,45
1,31,H,52,9,4,1,52941,41,,2,45
1,31,H,52,9,4,1,52941,41,,2,485
1,31,H,52,9,4,1,52941,41,,2,90
1,31,H,52,9,4,1,52941,41,,20,854
1,31,H,52,9,4,1,52941,41,,20,867
1,31,H,52,9,4,1,52941,41,,22,1107
1,31,H,52,9,4,1,52941,41,,3,154
1,31,H,52,9,4,1,52941,41,,3,40
1,31,H,52,9,4,1,52941,41,,3,521
1,31,H,52,9,4,1,52941,41,,4,100
1,31,H,52,9,4,1,52941,41,,4,1270
1,31,H,52,9,4,1,52941,41,,4,234
1,31,H,52,9,4,1,52941,41,,4,299
1,31,H,52,9,4,1,52941,41,,5,348
1,31,H,52,9,4,1,52941,41,,5,452
1,31,H,52,9,4,1,52941,41,,5,572
1,31,H,52,9,4,1,52941,41,,6,564
1,31,H,52,9,4,1,52941,41,,63,3000
1,31,H,52,9,4,1,52941,41,,63,31
1,31,H,52,9,4,1,52941,41,,7,416
1,31,H,52,9,4,1,52941,41,,7,480
1,31,H,52,9,4,1,52941,41,,8,500
1,31,H,52,9,4,1,52941,41,,8,500
1,31,H,52,9,4,1,52941,41,,8,595
1,31,H,52,9,4,1,52941,41,,8,726
1,31,H,52,9,4,1,52941,41,,9,500
1,31,H,52,9,4,1,52941,41,,9,785
1,31,H,52,9,4,1,52941,41,1,4,1461
1,31,H,52,9,4,1,52941,41,1,5,666
1,31,H,52,9,4,1,52941,41,1,8,413
1,31,H,52,9,4,1,52941,41,10,10,527
1,31,H,52,9,4,1,52941,41,10,12,4214
1,31,H,52,9,4,1,52941,41,10,138,733
1,31,H,52,9,4,1,52941,41,10,15,2842
1,31,H,52,9,4,1,52941,41,10,7,2324
1,31,H,52,9,4,1,52941,41,10,76,5367
1,31,H,52,9,4,1,52941,41,10,86,5961
1,31,H,52,9,4,1,52941,41,100,1,118
1,31,H,52,9,4,1,52941,41,100,1,825
1,31,H,52,9,4,1,52941,41,100,102,4150
1,31,H,52,9,4,1,52941,41,100,18,1890
1,31,H,52,9,4,1,52941,41,100,3,3953
1,31,H,52,9,4,1,52941,41,100,56,2522
1,31,H,52,9,4,1,52941,41,100,76,2608
1,31,H,52,9,4,1,52941,41,1050,2,7313
1,31,H,52,9,4,1,52941,41,1650,203,43749
1,31,H,52,9,4,1,52941,41,170,14,3120
1,31,H,52,9,4,1,52941,41,20,2,204
1,31,H,52,9,4,1,52941,41,20,27,2183
1,31,H,52,9,4,1,52941,41,20,62,6222
1,31,H,52,9,4,1,52941,41,20,8,2571
1,31,H,52,9,4,1,52941,41,250,243,8172
1,31,H,52,9,4,1,52941,41,3,27,3843
1,31,H,52,9,4,1,52941,41,30,6,85
1,31,H,52,9,4,1,52941,41,30,8,1030
1,31,H,52,9,4,1,52941,41,300,10,8013
1,31,H,52,9,4,1,52941,41,300,11,10621
1,31,H,52,9,4,1,52941,41,300,6,3559
1,31,H,52,9,4,1,52941,41,333,88,3150
1,31,H,52,9,4,1,52941,41,5,7,1351
1,31,H,52,9,4,1,52941,41,50,1,237
1,31,H,52,9,4,1,52941,41,50,1,668
1,31,H,52,9,4,1,52941,41,50,150,15351
1,31,H,52,9,4,1,52941,41,50,2,400
1,31,H,52,9,4,1,52941,41,50,2,920
1,31,H,52,9,4,1,52941,41,50,25,1563
1,31,H,52,9,4,1,52941,41,50,25,2096
1,31,H,52,9,4,1,52941,41,50,27,979
1,31,H,52,9,4,1,52941,41,50,5,4969
1,31,H,52,9,4,1,52941,41,50,58,2237
1,31,H,52,9,4,1,52941,41,50,9,1807
1,31,H,52,9,4,1,52941,41,50,9,300
1,31,H,52,9,4,1,52941,41,54128,25,31747
1,31,H,52,9,4,1,52941,41,950,740,20542
1,31,H,52,9,4,2,52942,42,,1,20
1,31,H,52,9,4,2,52942,42,,1,47
1,31,H,52,9,4,2,52942,42,,1,919
1,31,H,52,9,4,2,52942,42,,3,170
1,31,H,52,9,4,2,52942,42,10,11,684
1,31,H,52,9,4,2,52942,42,100,10,2784
1,31,H,52,9,4,2,52942,42,100,4,475
1,31,H,52,9,4,2,52942,42,20,1,0
1,31,H,52,9,4,2,52942,42,2265,55,28872
1,31,H,52,9,4,2,52942,42,2518,92,6642
1,31,H,52,9,4,2,52942,42,300,5,3675
1,31,H,52,9,4,2,52942,42,325,13,1516
1,31,H,52,9,4,2,52942,42,394,11,14807
1,31,H,52,9,4,2,52942,42,500,21,3506
1,31,H,52,9,4,2,52942,42,62528,4,2282
1,31,H,52,9,4,2,52942,42,7215,137,22916
1,31,H,52,9,9,1,52991,43,,2,4622
1,31,H,52,9,9,1,52991,43,,4,3590
1,31,H,52,9,9,1,52991,43,,4,5264
1,31,H,52,9,9,1,52991,43,200,25,3289
1,31,H,52,9,9,1,52991,43,200,27,5617
1,31,H,52,9,9,1,52991,43,200,28,3879
1,31,H,52,9,9,1,52991,43,200,30,5258
1,31,H,52,9,9,1,52991,43,200,56,6984
1,31,H,52,9,9,1,52991,43,200,60,7450
1,31,H,52,9,9,1,52991,43,300,11,8596
1,31,H,52,9,9,1,52991,43,300,2,7101
1,31,H,52,9,9,1,52991,43,300,3,6067
1,31,H,52,9,9,1,52991,43,300,6,3582
1,31,H,52,9,9,1,52991,43,300,9,3745
1,31,H,52,9,9,1,52991,43,50,13,8750
1,31,H,52,9,9,2,52992,44,100,15,17398
1,31,H,52,9,9,2,52992,44,100,25,35826
1,31,H,52,9,9,2,52992,44,100,41,31576
1,31,H,52,9,9,2,52992,44,1600,101,13567
1,31,H,52,9,9,2,52992,44,200,14,17394
1,31,H,52,9,9,2,52992,44,2400,96,72528
1,31,H,52,9,9,2,52992,44,2750,167,60614
1,31,H,52,9,9,2,52992,44,300,15,39194
1,31,H,52,9,9,2,52992,44,300,181,20699
1,31,H,52,9,9,2,52992,44,300,38,23008
1,31,H,52,9,9,2,52992,44,300,40,12692
1,31,H,52,9,9,2,52992,44,300,95,19177
1,31,H,52,9,9,2,52992,44,500,37,46210
1,31,H,52,9,9,2,52992,44,600,105,22348
1,31,H,52,9,9,3,52993,45,,1,10
1,31,H,52,9,9,3,52993,45,,1,11
1,31,H,52,9,9,3,52993,45,,1,13
1,31,H,52,9,9,3,52993,45,,1,14
1,31,H,52,9,9,3,52993,45,,1,15
1,31,H,52,9,9,3,52993,45,,1,18
1,31,H,52,9,9,3,52993,45,,1,208
1,31,H,52,9,9,3,52993,45,,1,24
1,31,H,52,9,9,3,52993,45,,1,262
1,31,H,52,9,9,3,52993,45,,1,36
1,31,H,52,9,9,3,52993,45,,1,48
1,31,H,52,9,9,3,52993,45,,1,50
1,31,H,52,9,9,3,52993,45,,1,57
1,31,H,52,9,9,3,52993,45,,1,590
1,31,H,52,9,9,3,52993,45,,1,637
1,31,H,52,9,9,3,52993,45,,1,83
1,31,H,52,9,9,3,52993,45,,11,480
1,31,H,52,9,9,3,52993,45,,12,1600
1,31,H,52,9,9,3,52993,45,,14,704
1,31,H,52,9,9,3,52993,45,,15,226
1,31,H,52,9,9,3,52993,45,,18,631
1,31,H,52,9,9,3,52993,45,,2,100
1,31,H,52,9,9,3,52993,45,,2,24
1,31,H,52,9,9,3,52993,45,,2,29
1,31,H,52,9,9,3,52993,45,,2,30
1,31,H,52,9,9,3,52993,45,,2,34
1,31,H,52,9,9,3,52993,45,,2,38
1,31,H,52,9,9,3,52993,45,,2,48
1,31,H,52,9,9,3,52993,45,,2,5
1,31,H,52,9,9,3,52993,45,,2,50
1,31,H,52,9,9,3,52993,45,,2,78
1,31,H,52,9,9,3,52993,45,,2,84
1,31,H,52,9,9,3,52993,45,,3,130
1,31,H,52,9,9,3,52993,45,,3,144
1,31,H,52,9,9,3,52993,45,,3,166
1,31,H,52,9,9,3,52993,45,,3,50
1,31,H,52,9,9,3,52993,45,,3,552
1,31,H,52,9,9,3,52993,45,,3,695
1,31,H,52,9,9,3,52993,45,,30,3659
1,31,H,52,9,9,3,52993,45,,30,9785
1,31,H,52,9,9,3,52993,45,,4,152
1,31,H,52,9,9,3,52993,45,,4,400
1,31,H,52,9,9,3,52993,45,,4,660
1,31,H,52,9,9,3,52993,45,,5,291
1,31,H,52,9,9,3,52993,45,,5,312
1,31,H,52,9,9,3,52993,45,,5,838
1,31,H,52,9,9,3,52993,45,,6,213
1,31,H,52,9,9,3,52993,45,,6,420
1,31,H,52,9,9,3,52993,45,,8,150
1,31,H,52,9,9,3,52993,45,,8,184
1,31,H,52,9,9,3,52993,45,,8,3500
1,31,H,52,9,9,3,52993,45,,8,535
1,31,H,52,9,9,3,52993,45,,8,605
1,31,H,52,9,9,3,52993,45,1,5,1571
1,31,H,52,9,9,3,52993,45,1,9,424
1,31,H,52,9,9,3,52993,45,10,108,11109
1,31,H,52,9,9,3,52993,45,10,12,1260
1,31,H,52,9,9,3,52993,45,10,13,2660
1,31,H,52,9,9,3,52993,45,10,2,150
1,31,H,52,9,9,3,52993,45,10,24,902
1,31,H,52,9,9,3,52993,45,10,3,490
1,31,H,52,9,9,3,52993,45,10,3,734
1,31,H,52,9,9,3,52993,45,10,4,918
1,31,H,52,9,9,3,52993,45,10,7,1480
1,31,H,52,9,9,3,52993,45,10,87,7504
1,31,H,52,9,9,3,52993,45,10,9,1057
1,31,H,52,9,9,3,52993,45,10,95,6085
1,31,H,52,9,9,3,52993,45,100,1,133
1,31,H,52,9,9,3,52993,45,100,11,12015
1,31,H,52,9,9,3,52993,45,100,11,3553
1,31,H,52,9,9,3,52993,45,100,15,5108
1,31,H,52,9,9,3,52993,45,100,17,1722
1,31,H,52,9,9,3,52993,45,100,18,8430
1,31,H,52,9,9,3,52993,45,100,20,6249
1,31,H,52,9,9,3,52993,45,100,27,1721
1,31,H,52,9,9,3,52993,45,100,35,5028
1,31,H,52,9,9,3,52993,45,100,40,6888
1,31,H,52,9,9,3,52993,45,100,5,220
1,31,H,52,9,9,3,52993,45,100,5,758
1,31,H,52,9,9,3,52993,45,100,52,14010
1,31,H,52,9,9,3,52993,45,100,7,2555
1,31,H,52,9,9,3,52993,45,1000,133,23500
1,31,H,52,9,9,3,52993,45,120,366,51734
1,31,H,52,9,9,3,52993,45,150,5,402
1,31,H,52,9,9,3,52993,45,2,1,10
1,31,H,52,9,9,3,52993,45,20,13,1676
1,31,H,52,9,9,3,52993,45,20,3,160
1,31,H,52,9,9,3,52993,45,20,7,3617
1,31,H,52,9,9,3,52993,45,200,72,14697
1,31,H,52,9,9,3,52993,45,2000,27,5056
1,31,H,52,9,9,3,52993,45,210,9,1755
1,31,H,52,9,9,3,52993,45,28,13,2255
1,31,H,52,9,9,3,52993,45,3,2,62
1,31,H,52,9,9,3,52993,45,30,13,3055
1,31,H,52,9,9,3,52993,45,30,2,240
1,31,H,52,9,9,3,52993,45,30,3,181
1,31,H,52,9,9,3,52993,45,300,11,1963
1,31,H,52,9,9,3,52993,45,300,11,7156
1,31,H,52,9,9,3,52993,45,300,2,54
1,31,H,52,9,9,3,52993,45,300,3,395
1,31,H,52,9,9,3,52993,45,300,4,452
1,31,H,52,9,9,3,52993,45,300,7,456
1,31,H,52,9,9,3,52993,45,32,2,398
1,31,H,52,9,9,3,52993,45,470,5,4741
1,31,H,52,9,9,3,52993,45,5,4,1799
1,31,H,52,9,9,3,52993,45,5,4,353
1,31,H,52,9,9,3,52993,45,5,9,2383
1,31,H,52,9,9,3,52993,45,50,12,4941
1,31,H,52,9,9,3,52993,45,50,18,1127
1,31,H,52,9,9,3,52993,45,50,2,175
1,31,H,52,9,9,3,52993,45,50,25,1198
1,31,H,52,9,9,3,52993,45,50,3,403
1,31,H,52,9,9,3,52993,45,50,30,3174
1,31,H,52,9,9,3,52993,45,50,314,6071
1,31,H,52,9,9,3,52993,45,50,35,4109
1,31,H,52,9,9,3,52993,45,50,4,1507
1,31,H,52,9,9,3,52993,45,50,6,183
1,31,H,52,9,9,3,52993,45,50,7,1202
1,31,H,52,9,9,3,52993,45,50,8,1551
1,31,H,52,9,9,3,52993,45,50,8,363
1,31,H,52,9,9,3,52993,45,600,16,2633
1,31,H,52,9,9,3,52993,45,600,162,24659
1,31,H,52,9,9,3,52993,45,600,3,1007
1,31,H,52,9,9,3,52993,45,800,33,2828
1,31,H,52,9,9,9,52999,46,,1,1
1,31,H,52,9,9,9,52999,46,,1,2
1,31,H,52,9,9,9,52999,46,,45,3292
1,31,H,52,9,9,9,52999,46,,5,300
1,31,H,52,9,9,9,52999,46,100,2,325
1,31,H,52,9,9,9,52999,46,100,4,250
1,31,H,52,9,9,9,52999,46,100,6,248
1,31,H,52,9,9,9,52999,46,100,97,7764
1,31,H,52,9,9,9,52999,46,1000,5,5091
1,31,H,52,9,9,9,52999,46,180,3,92
1,31,H,52,9,9,9,52999,46,200,1,48
1,31,H,52,9,9,9,52999,46,30,2,601
1,31,H,52,9,9,9,52999,46,300,6,881
1,31,H,52,9,9,9,52999,46,50,1,34
1,31,J,58,2,2,2,58222,47,,1,40
1,31,J,58,2,2,2,58222,47,2000,3,0
1,31,J,58,2,2,2,58222,47,310,1,30
*,31,*,62,0,2,1,*****,**,****,***,*****
1,31,M,71,5,3,1,71531,54,,2,102
1,31,M,71,5,3,1,71531,54,,28,9796
1,31,M,71,5,3,1,71531,54,10,2,688
1,31,M,71,5,3,1,71531,54,100,1,22
1,31,M,71,5,3,1,71531,54,30,3,0
1,31,M,71,5,3,1,71531,54,300,49,10476
1,31,M,71,5,3,1,71531,54,50,4,400
*,31,*,76,1,1,0,*****,**,**,*,*****
*,31,*,76,1,1,0,*****,**,**,*,***
1,31,N,76,1,9,0,76190,52,,1,100
1,31,N,76,1,9,0,76190,52,,1,170
1,31,N,76,1,9,0,76190,52,,1,20
1,31,N,76,1,9,0,76190,52,,1,25
1,31,N,76,1,9,0,76190,52,,1,60
1,31,N,76,1,9,0,76190,52,,2,133
1,31,N,76,1,9,0,76190,52,,2,152
1,31,N,76,1,9,0,76190,52,,2,160
1,31,N,76,1,9,0,76190,52,,2,171
1,31,N,76,1,9,0,76190,52,,2,176
1,31,N,76,1,9,0,76190,52,,2,240
1,31,N,76,1,9,0,76190,52,,2,50
1,31,N,76,1,9,0,76190,52,,2,578
1,31,N,76,1,9,0,76190,52,,3,1000
1,31,N,76,1,9,0,76190,52,,3,26
1,31,N,76,1,9,0,76190,52,,4,1035
1,31,N,76,1,9,0,76190,52,,4,1659
1,31,N,76,1,9,0,76190,52,10,18,1771
1,31,N,76,1,9,0,76190,52,200,15,2032
1,31,N,76,1,9,0,76190,52,200,2,416
1,31,N,76,1,9,0,76190,52,200,5,659
1,31,N,76,1,9,0,76190,52,900,5,992
1,31,N,76,3,9,0,76390,53,,4,737
1,31,N,76,3,9,0,76390,53,240,3,497
1,31,N,76,3,9,0,76390,53,300,9,2627
1,32,H,49,2,1,2,49212,4,,2,60
1,32,H,49,2,1,2,49212,4,,66,5264
1,32,H,49,2,1,2,49212,4,100,101,8680
1,32,H,49,2,1,2,49212,4,100,24,2390
1,32,H,49,2,1,2,49212,4,100,25,2162
1,32,H,49,2,1,2,49212,4,134,22,1874
1,32,H,49,2,1,2,49212,4,150,35,558
1,32,H,49,2,1,2,49212,4,1500,289,8503
1,32,H,49,2,1,2,49212,4,173,39,3656
1,32,H,49,2,1,2,49212,4,300,30,469
1,32,H,49,2,1,2,49212,4,33,22,1174
1,32,H,49,2,1,2,49212,4,50,19,244
1,32,H,49,2,1,2,49212,4,50,34,513
1,32,H,49,2,1,2,49212,4,750,180,13513
1,32,H,49,2,1,2,49212,4,761,128,12918
1,32,H,49,2,1,2,49212,4,87,50,5019
1,32,H,49,2,1,2,49212,4,935,51,1460
*,32,*,49,2,1,9,*****,*,,*,**
1,32,H,49,2,2,0,49220,6,127,253,25615
1,32,H,49,2,2,0,49220,6,1893,269,26828
1,32,H,49,2,2,0,49220,6,250,205,9814
1,32,H,49,2,2,0,49220,6,625,46,5755
1,32,H,49,2,2,0,49220,6,935,65,7469
1,32,H,49,2,3,1,49231,7,105,40,1852
1,32,H,49,2,3,1,49231,7,115,70,3013
1,32,H,49,2,3,1,49231,7,220,93,2375
1,32,H,49,2,3,2,49232,8,1170,89,7080
1,32,H,49,2,3,2,49232,8,150,32,2241
1,32,H,49,2,3,2,49232,8,200,23,1865
1,32,H,49,2,3,2,49232,8,200,35,2532
1,32,H,49,2,3,2,49232,8,341,34,2462
1,32,H,49,2,3,2,49232,8,350,49,4445
1,32,H,49,2,3,2,49232,8,380,43,3109
1,32,H,49,2,3,2,49232,8,400,45,3017
1,32,H,49,2,3,2,49232,8,550,23,2688
1,32,H,49,2,3,2,49232,8,600,16,1723
1,32,H,49,2,3,3,49233,9,,1,126
