"행정구역시도코드","자산총금액","종사자수_조사_총소계","산업대분류코드","주사업_산업중분류코드","주사업_산업소분류코드","주사업_산업세분류코드","주사업_산업세세분류코드"
38,,6,C,24,1,3,2
38,,6,C,25,9,2,9
38,,6,C,29,1,6,3
38,,60,C,24,1,9,1
38,,60,C,25,9,2,9
38,,61,C,22,2,3,2
38,,61,C,28,3,0,3
38,,61,C,29,2,9,4
38,,62,C,30,3,3,2
38,,62,C,31,1,1,4
38,,62,C,31,1,1,4
38,,63,C,10,1,2,2
38,,63,C,33,3,0,3
38,,64,C,27,2,1,4
38,,65,C,10,2,1,2
38,,67,C,15,2,1,9
38,,67,C,22,1,9,2
38,,67,C,29,2,4,1
38,,68,C,10,5,0,1
38,,7,C,29,1,7,1
38,,70,C,31,1,1,4
38,,70,C,31,1,1,4
38,,71,C,28,5,1,9
38,,71,C,31,1,1,4
38,,71,C,31,3,2,2
38,,72,C,22,1,9,9
38,,73,C,25,9,2,4
38,,73,C,33,9,2,0
38,,74,C,31,1,1,4
38,,75,C,25,9,2,3
38,,**,C,26,2,2,1
38,,76,C,31,1,1,4
38,,78,C,26,2,9,9
38,,8,C,25,9,2,9
38,,80,C,29,2,9,9
38,,83,C,31,1,1,4
38,,83,C,31,3,2,2
38,,85,C,18,1,1,2
38,,85,C,29,1,2,0
38,,85,C,29,1,2,0
38,,85,C,29,2,4,1
38,,87,C,30,3,2,0
38,,9,C,26,2,9,9
38,,9,C,31,1,1,4
38,,93,C,28,9,0,9
38,,97,C,31,1,1,4
38,,98,C,31,1,1,4
38,10001,15,C,28,1,1,2
38,10004,12,C,23,9,9,9
38,10006,19,C,28,1,2,3
38,10014,10,C,20,4,9,9
38,10020,129,C,22,2,1,2
38,10021,26,C,22,2,1,2
38,10022,27,C,29,2,2,9
38,10026,17,C,30,3,2,0
38,10037,91,C,20,3,1,2
38,100439,74,C,31,1,1,4
38,10051,10,C,25,1,1,4
38,100541,132,C,30,3,2,0
38,10069,21,C,28,1,2,3
38,10074,26,C,25,9,3,4
38,10075,20,C,24,2,1,2
38,10076,17,C,15,2,2,0
38,10082,20,C,24,1,3,2
38,100876,151,C,25,1,2,1
38,10091,45,C,22,2,2,3
38,10092,10,C,31,1,1,4
38,10094,77,C,26,2,2,4
38,10097,41,C,30,3,2,0
38,10103,29,C,29,2,9,4
38,10108,76,C,31,3,2,2
38,10109,30,C,26,1,2,9
38,10117,15,C,23,3,2,2
38,10119,18,C,10,1,2,2
38,1012,89,C,31,1,1,4
38,10121,28,C,29,1,4,2
38,10123,14,C,29,2,9,4
38,10123,16,C,24,2,1,9
38,10123,16,C,31,1,1,1
38,10125,12,C,25,1,1,2
38,10131,20,C,17,2,1,2
38,10131,32,C,10,3,0,1
38,10135,25,C,29,2,4,1
38,10138,39,C,29,2,1,0
38,1014,43,C,31,1,1,4
38,10140,16,C,25,9,9,1
38,10141,61,C,10,2,1,3
38,10148,11,C,23,3,2,4
38,10148,24,C,23,3,2,4
38,10151,13,C,25,9,2,4
38,10153,32,C,31,2,0,2
38,1017,16,C,28,1,1,2
38,10170,23,C,29,1,7,1
38,10172,38,C,25,9,2,3
38,10175,21,C,10,4,0,1
38,10175,32,C,24,1,9,1
38,1018,11,C,25,1,1,3
38,10187,35,C,20,2,0,2
38,1019,10,C,29,2,2,9
38,10190,20,C,19,2,2,1
38,10197,78,C,29,1,2,0
38,10198,10,C,25,9,2,4
38,10200,14,C,25,1,1,9
38,10208,19,C,25,1,1,4
38,1021,17,C,31,1,1,4
38,10215,36,C,20,4,9,9
38,1022,114,C,28,5,1,9
38,10222,21,C,30,3,1,0
38,10223,29,C,29,2,2,3
38,10226,12,C,25,1,1,2
38,10226,16,C,25,1,1,2
38,10231,15,C,30,3,9,2
38,10231,30,C,30,3,3,1
38,10232,39,C,30,3,3,1
38,10233,26,C,29,2,2,9
38,10233,29,C,29,2,2,9
38,1024,14,C,33,9,1,0
38,10240,20,C,30,3,9,9
38,10240,45,C,25,1,1,2
38,10245,37,C,29,1,7,5
38,10248,47,C,29,1,6,2
38,1025,15,C,22,1,9,2
38,10251,16,C,25,1,2,2
38,10254,37,C,22,2,5,9
38,10254,37,C,22,2,9,2
38,10259,37,C,10,1,1,1
38,10263,35,C,29,2,4,1
38,10266,34,C,17,2,1,2
38,10269,54,C,31,1,1,4
38,10282,19,C,27,3,0,1
38,10284,22,C,25,9,2,4
38,10286,19,C,22,2,4,1
38,10291,51,C,10,3,0,9
38,10295,31,C,31,3,2,2
38,103,21,C,31,1,1,4
38,10305,11,C,25,9,2,3
38,10305,14,C,25,9,2,3
38,*****,**,C,25,9,9,3
38,10310,80,C,25,1,2,2
38,10313,34,C,24,1,3,3
38,10315,28,C,25,1,1,2
38,10318,29,C,28,1,2,3
38,1032,15,C,25,1,1,2
38,10325,28,C,30,3,3,1
38,10326,27,C,25,9,2,1
38,10331,14,C,31,1,1,4
38,10334,39,C,25,9,9,1
38,10338,19,C,10,7,1,1
38,10338,22,C,10,7,1,1
38,1034,10,C,30,3,2,0
38,1034181,1538,C,29,2,4,1
38,10357,30,C,29,2,9,4
38,10362,28,C,25,1,2,2
38,10363,16,C,23,3,2,2
38,10365,18,C,25,1,2,2
38,10365,35,C,22,1,1,1
38,10366,35,C,22,1,9,2
38,10366,66,C,29,1,3,3
38,10374,28,C,10,3,0,1
38,103748,106,C,24,3,1,1
38,103748,64,C,30,3,9,2
38,10376,32,C,30,3,1,0
38,10386,14,C,10,2,1,9
38,103889,56,C,20,4,9,9
38,10393,32,C,28,1,1,1
38,103948,10,C,30,3,3,1
38,103948,33,C,30,3,3,1
38,103948,38,C,30,3,3,1
38,103948,69,C,30,3,3,1
38,10410,31,C,29,2,4,2
38,10412,12,C,29,2,4,1
38,10416,16,C,30,3,2,0
38,10417,40,C,28,1,2,1
38,10420,11,C,29,1,3,3
38,10422,18,C,30,2,0,3
38,10427,19,C,23,3,2,2
38,10428,10,C,22,2,1,2
38,1043,13,C,25,1,1,3
38,10442,78,C,29,1,9,3
38,10443,37,C,29,2,9,4
38,10444,26,C,29,2,2,9
38,10445,29,C,13,1,0,2
38,1045,11,C,29,1,7,6
38,10452,46,C,31,9,1,0
38,10462,23,C,33,3,0,9
38,1047,104,C,31,1,1,4
38,10473,15,C,25,1,1,1
38,10475,28,C,25,9,9,1
38,104788,66,C,25,9,2,1
38,10485,12,C,23,9,9,1
38,10488,27,C,22,2,4,9
38,10493,24,C,29,1,2,0
38,10503,26,C,29,1,1,1
38,10503,37,C,29,1,7,6
38,1051,12,C,25,1,1,3
38,10513,10,C,30,3,1,0
38,10513,23,C,30,3,1,0
38,10516,21,C,25,1,1,9
38,10518,35,C,10,3,0,1
38,10518,46,C,31,1,1,4
38,10523,10,C,10,2,1,3
38,1053,10,C,25,9,2,3
38,1053,11,C,25,1,1,2
38,10531,62,C,31,1,1,4
38,10540,10,C,23,1,1,9
38,10547,10,C,24,2,1,2
38,10552,33,C,29,1,2,0
38,10555,31,C,10,2,1,2
38,105605,93,C,29,1,6,1
38,105636,20,C,24,1,9,1
38,1057,13,C,25,9,2,3
38,10573,22,C,26,5,2,9
38,10573,23,C,28,1,2,3
38,10577,27,C,25,9,2,1
38,10578,13,C,25,9,2,4
38,10578,32,C,13,2,2,9
38,1058,15,C,24,1,2,1
38,105805,10,C,34,0,1,9
38,10581,27,C,29,2,2,3
38,10587,16,C,25,9,9,1
38,10587,19,C,25,9,9,1
38,10591,15,C,29,2,1,0
38,10596,17,C,31,1,1,4
38,10600,50,C,29,1,6,3
38,10602,41,C,20,4,1,1
38,10604,28,C,29,1,6,2
38,10611,19,C,10,1,2,2
38,10611,25,C,30,3,3,1
38,10619,25,C,29,1,3,3
38,10620,44,C,29,1,7,2
38,10625,24,C,29,2,3,0
38,10627,35,C,22,2,1,2
38,****,**,C,26,3,2,9
38,10633,13,C,24,2,1,2
38,10644,34,C,29,1,1,1
38,10647,26,C,13,1,0,2
38,10647,30,C,25,9,4,4
38,10650,10,C,28,1,2,1
38,10650,10,C,28,1,2,1
38,10654,22,C,22,2,1,1
38,106541,41,C,30,3,2,0
38,10658,12,C,23,9,9,1
38,10662,11,C,27,2,1,4
38,10662,19,C,29,1,7,4
38,10671,16,C,24,1,3,2
38,10671,38,C,13,9,2,1
38,10675,18,C,20,2,0,2
38,106797,45,C,24,1,3,3
38,10681,18,C,31,1,1,4
38,10682,17,C,29,2,2,3
38,10690,17,C,29,1,6,9
38,*****,**,C,10,1,1,2
38,10707,28,C,29,2,1,0
38,10710,34,C,30,3,9,3
38,10723,16,C,29,2,7,1
38,10727,26,C,23,1,1,9
38,107276,10,C,23,2,1,1
38,107276,20,C,23,2,1,1
38,1073,91,C,31,1,1,4
38,10730407,307,C,28,2,0,2
38,10732,18,C,25,9,2,3
38,10738,40,C,26,1,2,9
38,10741,25,C,29,1,9,9
38,107437,22,C,31,1,1,4
38,107437,37,C,28,1,1,1
38,107469,285,C,22,1,1,1
38,107469,77,C,22,1,9,2
38,10753,34,C,25,9,2,1
38,107559,40,C,23,9,9,4
38,10763,39,C,29,2,2,3
38,10767,37,C,13,2,2,9
38,10773,26,C,18,1,1,2
38,10775,29,C,27,3,0,9
38,10781,36,C,30,3,1,0
38,10783,17,C,28,2,0,2
38,10783,27,C,17,2,2,2
38,10785,42,C,10,2,1,1
38,10792,39,C,30,3,9,2
38,10794,18,C,29,1,3,1
38,108,10,C,30,3,9,9
38,10805,13,C,10,2,1,9
38,108064,80,C,13,2,2,5
38,10808,21,C,31,9,1,0
38,10813,20,C,30,3,2,0
38,10818,45,C,10,7,4,3
38,10820,31,C,32,0,2,9
38,10820,38,C,25,9,1,2
38,108255,91,C,28,9,0,9
38,1083,19,C,24,1,2,1
38,10837,38,C,22,2,4,1
38,10841,25,C,29,1,1,1
38,1084325,14,C,20,1,2,1
38,10845,23,C,23,3,2,2
38,10846,18,C,29,2,7,1
38,10849,64,C,30,3,9,2
38,1085,34,C,25,9,2,3
38,10856,30,C,20,1,3,1
38,10865,85,C,28,3,0,3
38,10867,24,C,22,1,9,2
38,10868,41,C,22,2,9,9
38,10874,55,C,29,2,4,1
38,10876,23,C,25,9,2,4
38,10876,40,C,22,2,3,2
38,10881,20,C,29,1,3,3
38,10882,10,C,29,1,2,0
38,10882,28,C,29,1,2,0
38,10883,12,C,29,1,4,1
38,10884,21,C,28,5,1,1
38,10891,11,C,23,9,9,1
38,10892,45,C,25,9,1,3
38,10907,49,C,15,2,1,9
38,1091,10,C,30,3,3,1
38,1091,12,C,25,1,1,3
38,10910,23,C,20,4,9,9
38,109162,203,C,17,1,2,4
38,10919,30,C,30,3,2,0
38,10927,20,C,20,4,9,3
38,10937,33,C,30,3,3,1
38,10944,27,C,25,9,2,1
38,10947,25,C,24,1,2,2
38,10949,15,C,11,2,0,1
38,10950,29,C,25,9,3,4
38,10950,36,C,25,1,1,2
38,*****,**,C,13,9,9,1
38,10957,10,C,22,2,9,1
38,1096,95,C,25,9,2,3
38,10963,22,C,23,3,2,2
38,10969,48,C,21,3,0,0
38,10972,30,C,29,2,9,4
38,10973,37,C,30,4,0,0
38,10977,24,C,23,9,9,4
38,10986,31,C,30,3,3,1
38,10987,32,C,10,7,4,3
38,10998,14,C,29,1,6,2
38,109980,117,C,29,2,4,1
38,109980,33,C,29,2,4,1
38,109980,36,C,29,2,4,1
38,10999,37,C,29,1,1,9
38,110,11,C,31,1,1,4
38,11001,28,C,25,9,1,2
38,110014,237,C,22,2,4,9
38,110014,25,C,22,2,4,9
38,11007,30,C,30,3,3,2
38,1101,12,C,23,9,9,2
38,11010,40,C,10,1,2,2
38,******,**,C,11,1,2,1
38,11012,12,C,31,2,0,2
38,11021,22,C,22,2,3,1
38,11035,76,C,10,3,0,2
38,110404,223,C,30,3,1,0
38,11046,17,C,29,2,2,4
38,11053,12,C,20,1,2,1
38,110561,238,C,28,1,1,1
38,1107,11,C,25,9,2,1
38,11081,10,C,31,1,1,4
38,110819,21,C,29,2,2,3
38,110819,239,C,30,3,3,1
38,110819,30,C,30,3,9,1
38,11084,24,C,22,2,2,3
38,1109,14,C,29,1,3,2
38,110965,32,C,23,2,1,2
38,11097,14,C,29,1,6,3
38,11098,25,C,31,1,1,4
38,11099,17,C,23,3,2,2
38,111,11,C,31,1,1,4
38,11100,32,C,30,2,0,1
38,11102,31,C,22,1,9,9
38,11103,18,C,22,2,9,1
38,11103,31,C,30,3,1,0
38,111030,151,C,28,5,1,1
38,111030,65,C,25,9,1,4
38,11109,36,C,25,9,2,9
38,11110,14,C,30,4,0,0
38,11111,23,C,29,1,2,0
38,11112,32,C,29,1,9,2
38,11114,35,C,29,2,9,4
38,11118,13,C,15,2,1,9
38,111245,161,C,34,0,1,9
38,11128,28,C,13,2,2,9
38,11130,15,C,29,2,8,0
38,11134,47,C,25,9,2,4
38,11135,45,C,27,2,1,3
38,1114,32,C,31,1,1,4
38,11141,27,B,07,1,2,2
38,11147,49,C,25,9,4,2
38,11150,22,C,28,1,2,2
38,11150,60,C,22,2,1,3
38,11159,26,C,30,3,3,1
38,11160,39,C,29,1,2,0
38,11166,47,C,10,2,1,9
38,11169,49,C,29,1,2,0
38,11175,17,C,30,3,3,2
38,11176,21,C,29,1,3,3
38,11191,55,C,10,3,0,9
38,11195,21,C,22,2,1,2
38,11198,27,C,29,2,9,4
38,11202,25,C,29,1,1,9
38,11203,27,C,29,1,2,0
38,11211,22,C,20,1,2,1
38,11211,41,C,30,3,9,1
38,11213,16,C,23,3,2,2
38,11235,22,C,30,3,3,1
38,112407,478,C,28,5,1,9
38,11246,16,C,25,9,2,9
38,*****,**,C,11,1,1,1
38,*****,**,C,22,2,1,4
38,11252,32,C,29,1,3,3
38,11253,24,C,13,9,9,2
38,11259,13,C,18,1,1,3
38,11262,22,C,25,9,9,9
38,11267,35,C,22,2,1,2
38,1128,13,C,25,1,1,4
38,11285,20,C,15,2,1,9
38,11290,18,C,22,2,1,3
38,1130,12,C,29,2,9,4
38,11300,22,C,22,2,9,2
38,11303,27,C,29,2,1,0
38,1131,72,C,31,1,1,4
38,11315,45,C,28,1,1,2
38,11316,30,C,23,3,2,2
38,11318,31,C,31,1,1,4
38,11324,17,C,23,3,2,2
38,11329,19,C,25,9,2,1
38,11335,39,C,30,3,3,1
38,11341,13,C,29,1,4,1
38,11343,38,C,30,3,2,0
38,11352,16,C,23,2,1,2
38,11352,33,C,30,3,9,2
38,11353,24,C,28,5,1,9
38,11358,25,C,22,1,9,2
38,11360,28,C,29,1,4,2
38,11369,27,C,25,9,1,2
38,11369,33,C,29,2,2,3
38,11373,22,C,27,1,9,3
38,11379,35,C,29,1,4,1
38,1138,19,C,33,9,1,0
38,11384,24,C,29,1,3,3
38,1139,15,C,30,3,1,0
38,11399,27,C,29,2,9,4
38,11399,27,C,31,1,1,4
38,11404,30,C,10,1,2,1
38,114073,58,C,22,2,4,1
38,114073,68,C,28,1,2,1
38,114073,74,C,28,1,2,1
38,11415,16,C,25,1,1,3
38,11415,16,C,25,9,2,9
38,*****,**,C,26,3,1,0
38,11427,31,C,10,7,9,3
38,1143,10,C,20,4,9,9
38,11433,10,C,29,1,6,9
38,11436,54,C,26,2,9,9
38,11444,12,C,24,2,1,2
38,11448,125,C,22,2,5,1
38,11450868,176,C,10,6,1,2
38,11467,31,C,25,9,1,3
38,11470,47,C,30,3,3,1
38,11471,27,C,24,3,1,2
38,11479,25,C,29,2,2,4
38,11495,10,C,24,2,2,2
38,11496,35,C,24,2,2,1
38,11499,35,C,28,3,0,3
38,115065,249,C,31,3,2,2
38,115065,87,C,31,3,2,2
38,115112,130,C,31,3,2,2
38,11528,28,C,25,9,4,4
38,115328,81,C,20,4,1,1
38,11537,22,C,25,9,2,4
38,11542,42,C,10,8,0,2
38,11542,63,C,30,3,9,3
38,11547,21,C,19,2,2,9
38,11552,17,C,29,1,1,1
38,11561,31,C,17,1,2,3
38,11562,18,C,29,2,4,1
38,11569,157,C,22,2,4,9
38,1157,13,C,10,7,9,3
38,1157,15,C,31,1,1,4
38,11570,11,C,23,9,9,3
38,11572,11,C,17,2,1,2
38,11572,18,C,17,2,1,2
38,11577,21,C,25,9,3,2
38,11577,22,C,25,9,3,2
38,11579,26,C,23,1,2,1
38,11585,30,C,10,1,2,2
38,1159,11,C,31,1,1,1
38,1159,11,C,31,1,1,4
38,11594,20,C,10,4,0,1
38,*****,**,C,21,1,0,1
38,1162,21,C,27,2,1,5
38,11625,53,C,29,1,3,3
38,11628,55,C,25,1,1,4
38,11637,45,C,24,1,3,2
38,116476,175,C,25,1,1,4
38,1165,10,C,31,1,1,4
38,1165,13,C,28,1,1,1
38,1165,13,C,31,1,1,4
38,11651,31,C,24,1,3,2
38,11667,54,C,33,9,2,0
38,11668,64,C,24,1,3,3
38,1167,12,C,10,7,9,4
38,11670,11,C,24,1,3,3
38,11675,34,C,25,9,2,1
38,11676,15,C,20,4,9,3
38,11679,137,C,25,9,2,3
38,11679,15,C,25,9,2,4
38,11679,38,C,29,2,9,4
38,11680,160,C,26,2,2,4
38,11682,13,C,19,2,2,9
38,11682,23,C,25,1,3,0
38,11688,24,C,19,2,2,9
38,11689,44,C,29,1,6,2
38,11692,16,C,24,3,1,2
38,11692,24,C,29,1,3,3
38,11693,19,C,17,2,1,2
38,117,12,C,30,3,9,3
38,11705,23,C,29,2,9,9
38,11708,12,C,10,3,0,2
38,11708,12,C,10,3,0,2
38,11708,55,C,30,3,3,1
38,11715,30,C,30,3,3,1
38,11717,22,C,25,9,2,4
38,11717,31,C,29,1,1,1
38,1172,16,C,31,1,1,3
38,11720,48,C,23,2,3,2
38,11722,15,C,30,2,0,1
38,11722,17,C,28,1,1,1
38,11722,20,C,29,1,7,4
38,11722,427,C,26,2,2,4
38,11741,33,C,29,1,1,1
38,11746,32,C,29,2,9,4
38,1175,53,C,30,3,9,9
38,11756,37,C,30,3,9,1
38,11756,74,C,30,3,3,1
38,11761,25,C,23,9,9,1
38,11762,53,C,25,9,4,3
38,11766,18,C,29,1,3,3
38,1177,18,C,26,2,9,9
38,11772,27,C,23,3,2,2
38,11776,18,C,28,1,1,1
38,*****,**,C,23,9,1,1
38,11784,61,C,27,3,0,9
38,11794,12,C,30,3,1,0
38,11794,16,C,25,9,1,2
38,11794,19,C,30,3,9,9
38,11797,21,C,25,9,2,4
38,11798,41,C,10,6,1,9
38,118,15,C,22,2,4,9
38,118000,192,C,26,5,1,9
38,11803,38,C,25,9,1,3
38,11810,10,C,30,3,3,1
38,11810,19,C,30,3,3,1
38,11812,35,C,29,1,2,0
38,11814,43,C,29,1,6,2
38,1182,12,C,10,1,2,2
38,1182,18,C,31,1,1,4
38,11828,33,C,23,3,2,2
38,11831,20,C,27,3,0,1
38,11831,25,C,30,3,3,1
38,11832,30,C,25,1,1,3
38,11840,27,C,20,4,9,3
38,11842,28,C,23,9,9,1
38,11848,37,C,25,1,1,9
38,11849,39,C,26,4,1,0
38,11855,42,C,31,2,0,2
38,11859,30,C,29,1,2,0
38,*****,**,C,23,1,2,9
38,11860,31,C,17,2,2,3
38,118704,31,C,28,5,1,9
38,11872,15,C,29,1,9,3
38,11876,23,C,25,9,2,1
38,11881,27,C,22,2,4,1
38,11883,58,C,10,1,2,9
38,11885,11,C,20,4,9,9
38,11885,32,C,22,1,9,1
38,11893,11,C,31,2,0,1
38,11895,40,C,30,3,3,1
38,11896,22,C,10,1,2,2
38,11896,36,C,25,9,4,3
38,11897,42,C,25,1,1,4
38,11897,48,C,29,2,4,1
38,1190066,446,C,31,1,1,4
38,1190066,77,C,24,1,3,2
38,11913,58,C,29,1,6,3
38,11921,25,C,24,3,2,2
38,1192578,159,C,28,1,2,3
38,11926,16,C,29,2,2,4
38,11930,50,C,29,2,1,0
38,11938,13,C,25,9,2,4
38,11939,10,C,22,2,1,1
38,11942,16,C,25,1,1,3
38,11947,26,C,23,3,2,2
38,11952,37,C,23,3,2,2
38,11952,41,C,30,3,1,0
38,11954,32,C,25,2,0,0
38,11958,49,C,10,7,9,2
38,11964,20,C,22,2,4,1
38,11966,33,C,29,1,7,6
38,11966,38,C,22,1,9,1
38,11967,22,C,20,5,0,1
38,11979,25,C,30,3,2,0
38,11980,10,C,24,1,2,1
38,11987,45,C,29,1,7,2
38,11988,21,C,24,1,3,3
38,11989,39,C,29,2,4,1
38,11991,33,C,16,2,1,1
38,11992,15,C,24,1,9,9
38,11993,35,C,11,2,0,2
38,11994,14,C,10,6,1,3
38,11994,42,C,10,7,1,3
38,11994,46,C,16,2,3,1
38,11997,11,C,22,1,9,1
38,11997,20,C,25,1,1,3
38,11997,45,C,30,3,1,0
38,11997,55,C,25,1,1,3
38,120,10,C,31,1,1,4
38,12006,14,C,25,9,2,3
38,12006,37,C,25,9,2,3
38,1201,14,C,34,0,1,9
38,12011,10,C,20,3,1,3
38,120238,28,C,29,1,3,3
38,120256,104,C,16,1,0,2
38,12046830,8056,C,31,1,1,1
38,120485,66,C,24,2,2,2
38,1206,12,C,27,2,1,3
38,1206,24,C,29,1,7,3
38,12075,52,C,25,9,1,3
38,1208,11,C,16,2,3,1
38,12094,55,C,29,1,3,2
38,12099,26,C,29,1,2,0
38,1213,10,C,28,9,0,9
38,1214,11,C,31,1,1,4
38,121494,77,C,24,1,2,2
38,12150,28,C,16,2,2,1
38,12165,25,C,29,1,6,3
38,1217406,102,C,11,2,0,9
38,*****,**,C,20,4,9,4
38,12188,22,C,23,3,2,2
38,12195,25,C,29,1,4,2
38,12197,26,C,30,3,3,1
38,122,10,C,31,1,1,4
38,1220,11,C,29,1,7,1
38,12200,18,C,17,2,1,2
38,1221,16,C,31,1,1,4
38,12212,43,C,22,2,4,1
38,12213,19,B,07,1,2,1
38,12214,10,C,25,9,2,1
38,12214,19,C,25,9,2,1
38,1222,12,C,10,1,2,9
38,12225,38,C,29,1,1,1
38,12226,38,C,30,3,9,2
38,12236,32,C,25,9,2,3
38,122392,113,C,28,1,2,2
38,12260,29,C,29,2,4,1
38,12260,30,C,25,9,9,9
38,12263,49,C,30,3,1,0
38,12268,12,C,29,2,2,3
38,12268,75,C,31,3,2,2
38,1227,15,C,25,1,1,3
38,12276,42,C,29,2,9,9
38,1228,119,C,25,9,2,3
38,12287,11,C,29,1,6,9
38,12296,19,C,29,1,4,1
38,123,14,C,31,1,1,4
38,1231,17,C,10,7,5,9
38,123251,163,C,29,1,3,3
38,123392,11,C,22,2,2,9
38,1234,10,C,32,0,2,9
38,12348,79,C,29,1,7,5
38,1236,100,C,28,5,1,9
38,12395,10,C,27,2,1,9
38,12398,45,C,25,9,1,4
38,1241,51,C,29,2,4,1
38,12411,46,C,29,2,2,3
38,12420,77,C,10,7,9,4
38,12427,26,C,22,2,1,2
38,1243,14,C,22,1,9,9
38,1244,10,C,22,2,1,1
38,1244,17,C,16,2,9,1
38,1244,63,C,29,1,3,3
38,12441,25,C,31,1,1,4
38,12441,27,C,29,2,2,4
38,124423,10,C,29,1,7,2
38,124423,25,C,24,1,9,9
38,12478,60,C,25,9,3,4
38,1248,26,C,10,7,1,2
38,1253,5,C,31,1,1,4
38,12531,11,C,23,3,2,2
38,12533,22,C,29,2,4,1
38,*****,**,C,20,1,1,1
38,1255,11,C,28,1,1,1
38,12553,27,C,29,2,1,0
38,12554,19,C,22,2,2,2
38,125677,10,C,29,2,4,1
38,125677,170,C,29,2,4,1
38,12574,15,C,22,2,5,9
38,12592,13,C,34,0,1,9
38,12598,42,C,30,3,9,2
38,126,11,C,31,1,1,4
38,126,111,C,31,1,1,4
38,12632,23,C,20,1,2,1
38,12636,36,C,22,2,2,3
38,12654,21,C,20,4,1,1
38,1266,33,C,31,3,2,2
38,1266,36,C,31,3,2,2
38,12667,19,C,29,1,6,3
38,12675,14,C,25,9,2,4
38,1269,17,C,33,3,0,9
38,12690,26,C,25,9,2,1
38,12706,10,C,31,1,1,3
38,127099,47,C,25,1,1,3
38,127110,194,C,31,3,2,2
38,127110,84,C,31,3,2,2
38,12717,34,C,31,9,1,0
38,12718,29,C,29,1,1,1
38,12719,32,C,27,2,1,6
38,12741,53,C,30,3,9,9
38,127418,42,C,24,1,2,2
38,12742,44,C,31,3,2,2
38,12746,14,C,25,1,1,2
38,1275,14,C,31,1,1,4
38,12762,25,C,23,3,2,5
38,12764,23,C,27,1,1,2
38,127751,141,C,22,1,9,2
38,1279,18,C,25,1,1,2
38,1280,16,C,29,2,7,1
38,1281,12,C,28,1,1,1
38,12814,21,C,22,1,9,1
38,12822,20,C,19,2,2,1
38,12829,26,C,17,2,1,2
38,1283,10,C,16,2,2,1
38,1289,10,C,10,1,2,9
38,12894,40,C,28,3,0,3
38,12910,32,C,23,2,2,9
38,129150,23,C,20,4,1,1
38,1292,10,C,29,2,1,0
38,12920,15,C,20,2,0,3
38,129413,8,C,23,3,2,5
38,12943,32,C,25,9,2,4
38,12945,76,C,28,5,1,1
38,129702,95,C,28,9,0,9
38,1300,12,C,31,1,1,4
38,13002,24,C,23,3,2,2
38,1301,11,C,10,7,4,3
38,13016,12,C,28,1,1,1
38,1302,10,C,25,1,1,3
38,13024,49,C,28,5,1,1
38,13028,17,C,16,1,0,1
38,13056,21,C,30,3,9,9
38,13057,14,C,29,2,4,1
38,13057,32,C,29,2,4,1
38,1306,20,C,22,1,9,9
38,1306,49,C,22,1,9,9
38,13061,40,C,19,2,2,1
38,13064,50,C,31,3,2,2
38,1307,118,C,25,9,2,3
38,1307,12,C,29,2,4,1
38,13075,30,C,23,1,1,9
38,13078,24,C,29,1,6,3
38,1308,13,C,30,3,3,1
38,13080,17,C,24,1,9,9
38,130813,24,C,13,9,9,2
38,13088,70,C,25,1,1,4
38,131,15,C,31,1,1,4
38,131,22,C,31,1,1,4
38,13105,34,C,28,5,1,1
38,1311,42,C,31,3,2,2
38,13119,22,C,28,9,0,9
38,13182,13,C,30,3,3,2
38,13185,11,C,29,2,4,1
38,13189540,3123,C,25,1,3,0
38,13212,27,C,25,9,2,9
38,13213,33,C,30,3,1,0
38,13222,23,C,24,3,2,1
38,132643,124,C,25,9,4,1
38,1328,67,C,23,2,1,2
38,13283,40,C,22,2,4,1
38,13284,13,C,10,1,1,1
38,1330,22,C,30,3,9,2
38,133021,17,C,30,3,1,0
38,133021,17,C,30,3,3,1
38,133021,28,C,30,3,3,1
38,133021,32,C,30,3,3,1
38,1331,14,C,24,3,1,2
38,13324,11,C,24,1,9,9
38,13324,45,C,22,1,9,1
38,13327,34,C,14,1,9,2
38,13329,49,C,10,6,1,3
38,13331,19,C,30,3,9,2
38,1334,42,C,31,1,1,4
38,1335,27,C,31,1,1,4
38,1337,57,C,24,1,2,1
38,13389,48,C,29,1,3,3
38,13392,12,C,22,2,1,1
38,1340,18,C,29,1,7,2
38,13400,19,C,23,9,9,3
38,13401,52,C,22,2,4,1
38,13407,10,C,30,3,9,9
38,13414,24,C,29,1,4,2
38,13416,42,C,23,9,9,9
38,13416,45,C,25,9,2,3
38,1342,57,C,24,1,3,2
38,1344,12,C,10,7,4,9
38,13445,32,C,25,9,2,4
38,13459,20,C,30,2,0,3
38,13477,10,C,22,2,1,1
38,13477,25,C,28,5,1,9
38,13478,35,C,29,1,3,2
38,13484,18,C,29,2,7,1
38,13485,26,C,29,1,7,4
38,13486,190,C,10,2,1,3
38,1348602,63,C,10,8,0,1
38,1349,15,C,10,2,1,3
38,1349,15,C,31,1,1,4
38,1349,92,C,31,1,1,4
38,13525,28,C,24,2,2,2
38,135267,114,C,30,3,9,9
38,13536,75,C,25,9,4,4
38,13537,57,C,33,3,0,2
38,1354,18,C,22,2,4,1
38,13541,26,C,24,1,3,3
38,1354907,171,C,10,7,5,9
38,1355,12,C,30,3,9,1
38,1355,65,C,31,1,1,4
38,1356,10,C,23,2,2,2
38,13566,30,C,10,7,1,2
