"","대분류코드","중분류코드","소분류코드","세분류코드","세세분류코드","대분류명","중분류명","소분류명","세분류명","세세분류명","n"
"755","J",59,1,4,2,"정보통신업(58~63)","영상ㆍ오디오 기록물 제작 및 배급업","영화, 비디오물, 방송프로그램 제작 및 배급업","영화 및 비디오물 상영업","비디오물 감상실 운영업",7
"756","J",59,2,0,1,"정보통신업(58~63)","영상ㆍ오디오 기록물 제작 및 배급업","오디오물 출판 및 원판 녹음업","오디오물 출판 및 원판 녹음업","음악 및 기타 오디오물 출판업",42
"757","J",59,2,0,2,"정보통신업(58~63)","영상ㆍ오디오 기록물 제작 및 배급업","오디오물 출판 및 원판 녹음업","오디오물 출판 및 원판 녹음업","녹음시설 운영업",35
"758","J",60,1,0,0,"정보통신업(58~63)","방송업","라디오 방송업","라디오 방송업","라디오 방송업",4
"759","J",60,2,1,0,"정보통신업(58~63)","방송업","텔레비전 방송업","지상파 방송업","지상파 방송업",12
"760","J",60,2,2,1,"정보통신업(58~63)","방송업","텔레비전 방송업","유선, 위성 및 기타 방송업","프로그램 공급업",11
"761","J",60,2,2,2,"정보통신업(58~63)","방송업","텔레비전 방송업","유선, 위성 및 기타 방송업","유선 방송업",24
"762","J",60,2,2,9,"정보통신업(58~63)","방송업","텔레비전 방송업","유선, 위성 및 기타 방송업","위성 및 기타 방송업",11
"763","J",62,0,1,0,"정보통신업(58~63)","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍 서비스업","컴퓨터 프로그래밍 서비스업",87
"764","J",62,0,2,1,"정보통신업(58~63)","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업","컴퓨터시스템 통합 자문 및 구축 서비스업",65
"765","J",62,0,2,2,"정보통신업(58~63)","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터시스템 통합 자문, 구축 및 관리업","컴퓨터시설 관리업",26
"766","J",62,0,9,0,"정보통신업(58~63)","컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업","기타 정보기술 및 컴퓨터운영 관련 서비스업","기타 정보기술 및 컴퓨터운영 관련 서비스업",41
"767","J",63,1,1,1,"정보통신업(58~63)","정보서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅 및 관련 서비스업","자료 처리업",17
"768","J",63,1,1,2,"정보통신업(58~63)","정보서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅 및 관련 서비스업","호스팅 및 관련 서비스업",25
"769","J",63,1,2,0,"정보통신업(58~63)","정보서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","포털 및 기타 인터넷 정보매개 서비스업","포털 및 기타 인터넷 정보매개 서비스업",38
"770","J",63,9,1,0,"정보통신업(58~63)","정보서비스업","기타 정보 서비스업","뉴스 제공업","뉴스 제공업",17
"771","J",63,9,9,1,"정보통신업(58~63)","정보서비스업","기타 정보 서비스업","그 외 기타 정보 서비스업","데이터베이스 및 온라인정보 제공업",57
"772","J",63,9,9,9,"정보통신업(58~63)","정보서비스업","기타 정보 서비스업","그 외 기타 정보 서비스업","그 외 기타 정보 서비스업",34
"773","L",68,1,1,1,"부동산업(68)","부동산업","부동산 임대 및 공급업","부동산 임대업","주거용 건물 임대업",47
"774","L",68,1,1,2,"부동산업(68)","부동산업","부동산 임대 및 공급업","부동산 임대업","비주거용 건물 임대업",246
"775","L",68,1,1,9,"부동산업(68)","부동산업","부동산 임대 및 공급업","부동산 임대업","기타 부동산 임대업",34
"776","L",68,1,2,1,"부동산업(68)","부동산업","부동산 임대 및 공급업","부동산 개발 및 공급업","주거용 건물 개발 및 공급업",211
"777","L",68,1,2,2,"부동산업(68)","부동산업","부동산 임대 및 공급업","부동산 개발 및 공급업","비주거용 건물 개발 및 공급업",183
"778","L",68,1,2,9,"부동산업(68)","부동산업","부동산 임대 및 공급업","부동산 개발 및 공급업","기타 부동산 개발 및 공급업",84
"779","L",68,2,1,1,"부동산업(68)","부동산업","부동산 관련 서비스업","부동산 관리업","주거용 부동산 관리업",160
"780","L",68,2,1,2,"부동산업(68)","부동산업","부동산 관련 서비스업","부동산 관리업","비주거용 부동산 관리업",159
"781","L",68,2,2,1,"부동산업(68)","부동산업","부동산 관련 서비스업","부동산 중개, 자문 및 감정평가업","부동산 중개 및 대리업",247
"782","L",68,2,2,2,"부동산업(68)","부동산업","부동산 관련 서비스업","부동산 중개, 자문 및 감정평가업","부동산 투자자문업",101
"783","L",68,2,2,3,"부동산업(68)","부동산업","부동산 관련 서비스업","부동산 중개, 자문 및 감정평가업","부동산 감정평가업",27
"784","M",71,1,0,1,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","법무관련 서비스업","법무관련 서비스업","변호사업",47
"785","M",71,1,0,2,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","법무관련 서비스업","법무관련 서비스업","변리사업",21
"786","M",71,1,0,3,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","법무관련 서비스업","법무관련 서비스업","법무사업",44
"787","M",71,1,0,9,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","법무관련 서비스업","법무관련 서비스업","기타 법무관련 서비스업",80
"788","M",71,2,0,1,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회계 및 세무관련 서비스업","회계 및 세무관련 서비스업","공인회계사업",23
"789","M",71,2,0,2,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회계 및 세무관련 서비스업","회계 및 세무관련 서비스업","세무사업",43
"790","M",71,2,0,9,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회계 및 세무관련 서비스업","회계 및 세무관련 서비스업","기타 회계 관련 서비스업",7
"791","M",71,3,1,0,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","광고업","광고 대행업","광고 대행업",194
"792","M",71,3,9,1,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","광고업","기타 광고업","옥외 및 전시 광고업",71
"793","M",71,3,9,2,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","광고업","기타 광고업","광고매체 판매업",13
"794","M",71,3,9,3,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","광고업","기타 광고업","광고물 문안, 도안, 설계 등 작성업",147
"795","M",71,3,9,9,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","광고업","기타 광고업","그 외 기타 광고 관련 서비스업",33
"796","M",71,4,0,0,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","시장조사 및 여론조사업","시장조사 및 여론조사업","시장조사 및 여론조사업",28
"797","M",71,5,1,1,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회사 본부 및 경영 컨설팅 서비스업","회사 본부","제조업 회사 본부",142
"798","M",71,5,1,9,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회사 본부 및 경영 컨설팅 서비스업","회사 본부","기타 산업 회사 본부",52
"799","M",71,5,3,1,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회사 본부 및 경영 컨설팅 서비스업","경영 컨설팅 및 공공 관계 서비스업","경영 컨설팅업",186
"800","M",71,5,3,2,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","회사 본부 및 경영 컨설팅 서비스업","경영 컨설팅 및 공공 관계 서비스업","공공관계 서비스업",10
"801","M",71,6,0,0,"전문, 과학 및 기술 서비스업(70~73)","전문 서비스업","기타 전문 서비스업","기타 전문 서비스업","기타 전문 서비스업",32
"802","M",72,1,1,1,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업","건축 및 조경 설계 서비스업","건축설계 및 관련 서비스업",105
"803","M",72,1,1,2,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업","건축 및 조경 설계 서비스업","도시계획 및 조경설계 서비스업",38
"804","M",72,1,2,1,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업","엔지니어링 서비스업","건물 및 토목 엔지니어링 서비스업",140
"805","M",72,1,2,2,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업","엔지니어링 서비스업","환경 관련 엔지니어링 서비스업",50
"806","M",72,1,2,9,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업","엔지니어링 서비스업","기타 엔지니어링 서비스업",181
"807","M",72,9,1,1,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","기타 과학기술 서비스업","기술 시험, 검사 및 분석업","물질성분 검사 및 분석업",87
"808","M",72,9,1,9,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","기타 과학기술 서비스업","기술 시험, 검사 및 분석업","기타 기술 시험, 검사 및 분석업",128
"809","M",72,9,2,1,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","기타 과학기술 서비스업","측량, 지질조사 및 지도제작업","측량업",60
"810","M",72,9,2,2,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","기타 과학기술 서비스업","측량, 지질조사 및 지도제작업","제도업",28
"811","M",72,9,2,3,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","기타 과학기술 서비스업","측량, 지질조사 및 지도제작업","지질 조사 및 탐사업",27
"812","M",72,9,2,4,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업","기타 과학기술 서비스업","측량, 지질조사 및 지도제작업","지도 제작업",26
"813","M",73,1,0,0,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","수의업","수의업","수의업",40
"814","M",73,2,0,1,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","전문 디자인업","전문 디자인업","인테리어 디자인업",110
"815","M",73,2,0,2,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","전문 디자인업","전문 디자인업","제품 디자인업",93
"816","M",73,2,0,3,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","전문 디자인업","전문 디자인업","시각 디자인업",143
"817","M",73,2,0,9,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","전문 디자인업","전문 디자인업","패션, 섬유류 및 기타 전문 디자인업",18
"818","M",73,3,0,1,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","사진 촬영 및 처리업","사진 촬영 및 처리업","인물사진 및 행사용 영상 촬영업",161
"819","M",73,3,0,2,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","사진 촬영 및 처리업","사진 촬영 및 처리업","상업용 사진 촬영업",123
"820","M",73,3,0,3,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","사진 촬영 및 처리업","사진 촬영 및 처리업","사진 처리업",75
"821","M",73,9,0,1,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","매니저업",67
"822","M",73,9,0,2,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","번역 및 통역 서비스업",97
"823","M",73,9,0,3,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","사업 및 무형 재산권 중개업",23
"824","M",73,9,0,4,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","물품 감정, 계량 및 견본 추출업",9
"825","M",73,9,0,9,"전문, 과학 및 기술 서비스업(70~73)","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",51
"826","N",74,1,0,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업시설 관리 및 조경 서비스업","사업시설 유지?관리 서비스업","사업시설 유지?관리 서비스업","사업시설 유지?관리 서비스업",81
"827","N",74,2,1,1,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업시설 관리 및 조경 서비스업","건물ㆍ산업설비 청소 및 방제 서비스업","건물 및 산업설비 청소업","건축물 일반 청소업",87
"828","N",74,2,1,2,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업시설 관리 및 조경 서비스업","건물ㆍ산업설비 청소 및 방제 서비스업","건물 및 산업설비 청소업","산업설비, 운송장비 및 공공장소 청소업",57
"829","N",74,2,2,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업시설 관리 및 조경 서비스업","건물ㆍ산업설비 청소 및 방제 서비스업","소독, 구충 및 방제 서비스업","소독, 구충 및 방제 서비스업",62
"830","N",74,3,0,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업시설 관리 및 조경 서비스업","조경 관리 및 유지 서비스업","조경 관리 및 유지 서비스업","조경 관리 및 유지 서비스업",29
"831","N",75,1,1,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","고용알선 및 인력공급업","고용 알선업","고용 알선업",166
"832","N",75,1,2,1,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","고용알선 및 인력공급업","인력 공급업","임시 및 일용 인력 공급업",58
"833","N",75,1,2,2,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","고용알선 및 인력공급업","인력 공급업","상용 인력 공급 및 인사관리 서비스업",82
"834","N",75,2,1,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","여행사 및 기타 여행보조 서비스업","여행사업","여행사업",130
"835","N",75,2,9,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","여행사 및 기타 여행보조 서비스업","기타 여행보조 및 예약 서비스업","기타 여행 보조 및 예약 서비스업",33
"836","N",75,3,1,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","경비, 경호 및 탐정업","경비 및 경호 서비스업","경비 및 경호 서비스업",64
"837","N",75,3,2,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","경비, 경호 및 탐정업","보안시스템 서비스업","보안시스템 서비스업",41
"838","N",75,3,3,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","경비, 경호 및 탐정업","탐정 및 조사 서비스업","탐정 및 조사 서비스업",13
"839","N",75,9,1,1,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","사무지원 서비스업","문서 작성업",36
"840","N",75,9,1,2,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","사무지원 서비스업","복사업",40
"841","N",75,9,1,9,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","사무지원 서비스업","기타 사무지원 서비스업",34
"842","N",75,9,9,1,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","그 외 기타 사업지원 서비스업","콜센터 및 텔레마케팅 서비스업",56
"843","N",75,9,9,2,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","그 외 기타 사업지원 서비스업","전시, 컨벤션 및 행사 대행업",75
"844","N",75,9,9,3,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","그 외 기타 사업지원 서비스업","신용 조사 및 추심 대행업",23
"845","N",75,9,9,4,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","그 외 기타 사업지원 서비스업","포장 및 충전업",82
"846","N",75,9,9,9,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업","기타 사업지원 서비스업","그 외 기타 사업지원 서비스업","그 외 기타 분류 안된 사업지원 서비스업",188
"847","N",76,1,1,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","운송장비 임대업","자동차 임대업","자동차 임대업",47
"848","N",76,1,9,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","운송장비 임대업","기타 운송장비 임대업","기타 운송장비 임대업",41
"849","N",76,2,1,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","개인 및 가정용품 임대업","스포츠 및 레크리에이션 용품 임대업","스포츠 및 레크리에이션 용품 임대업",61
"850","N",76,2,2,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","개인 및 가정용품 임대업","음반 및 비디오물 임대업","음반 및 비디오물 임대업",6
"851","N",76,2,9,1,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","개인 및 가정용품 임대업","기타 개인 및 가정용품 임대업","서적 임대업",43
"852","N",76,2,9,2,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","개인 및 가정용품 임대업","기타 개인 및 가정용품 임대업","의류 임대업",43
"853","N",76,2,9,9,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","개인 및 가정용품 임대업","기타 개인 및 가정용품 임대업","그 외 기타 개인 및 가정용품 임대업",41
"854","N",76,3,1,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","산업용 기계 및 장비 임대업","건설 및 토목공사용 기계?장비 임대업","건설 및 토목공사용 기계?장비 임대업",74
"855","N",76,3,2,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","산업용 기계 및 장비 임대업","컴퓨터 및 사무용 기계?장비 임대업","컴퓨터 및 사무용 기계?장비 임대업",28
"856","N",76,3,9,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","산업용 기계 및 장비 임대업","기타 산업용 기계 및 장비 임대업","기타 산업용 기계 및 장비 임대업",42
"857","N",76,4,0,0,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","임대업; 부동산 제외","무형재산권 임대업","무형재산권 임대업","무형재산권 임대업",13
"858","P",85,5,0,1,"교육 서비스업(85)","교육 서비스업","일반 교습 학원","일반 교습 학원","일반 교과 학원",204
"859","P",85,5,0,2,"교육 서비스업(85)","교육 서비스업","일반 교습 학원","일반 교습 학원","방문 교육 학원",44
"860","P",85,5,0,3,"교육 서비스업(85)","교육 서비스업","일반 교습 학원","일반 교습 학원","온라인 교육 학원",38
"861","P",85,6,1,1,"교육 서비스업(85)","교육 서비스업","기타 교육기관","스포츠 및 레크리에이션 교육기관","태권도 및 무술 교육기관",32
"862","P",85,6,1,2,"교육 서비스업(85)","교육 서비스업","기타 교육기관","스포츠 및 레크리에이션 교육기관","기타 스포츠 교육기관",71
"863","P",85,6,1,3,"교육 서비스업(85)","교육 서비스업","기타 교육기관","스포츠 및 레크리에이션 교육기관","레크리에이션 교육기관",63
"864","P",85,6,1,4,"교육 서비스업(85)","교육 서비스업","기타 교육기관","스포츠 및 레크리에이션 교육기관","청소년 수련시설 운영업",40
"865","P",85,6,2,1,"교육 서비스업(85)","교육 서비스업","기타 교육기관","예술학원","음악학원",49
"866","P",85,6,2,2,"교육 서비스업(85)","교육 서비스업","기타 교육기관","예술학원","미술학원",60
"867","P",85,6,2,9,"교육 서비스업(85)","교육 서비스업","기타 교육기관","예술학원","기타 예술학원",54
"868","P",85,6,3,1,"교육 서비스업(85)","교육 서비스업","기타 교육기관","외국어학원 및 기타 교습학원","외국어학원",41
"869","P",85,6,3,2,"교육 서비스업(85)","교육 서비스업","기타 교육기관","외국어학원 및 기타 교습학원","기타 교습학원",16
"870","P",85,6,4,0,"교육 서비스업(85)","교육 서비스업","기타 교육기관","사회교육시설","사회교육시설",102
"871","P",85,6,5,0,"교육 서비스업(85)","교육 서비스업","기타 교육기관","직원훈련기관","직원훈련기관",65
"872","P",85,6,6,1,"교육 서비스업(85)","교육 서비스업","기타 교육기관","기술 및 직업훈련학원","운전학원",24
"873","P",85,6,6,9,"교육 서비스업(85)","교육 서비스업","기타 교육기관","기술 및 직업훈련학원","기타 기술 및 직업훈련학원",92
"874","P",85,6,9,1,"교육 서비스업(85)","교육 서비스업","기타 교육기관","그 외 기타 교육기관","컴퓨터 학원",28
"875","P",85,6,9,9,"교육 서비스업(85)","교육 서비스업","기타 교육기관","그 외 기타 교육기관","그 외 기타 분류 안된 교육기관",79
"876","P",85,7,0,1,"교육 서비스업(85)","교육 서비스업","교육지원 서비스업","교육지원 서비스업","교육관련 자문 및 평가업",26
"877","P",85,7,0,9,"교육 서비스업(85)","교육 서비스업","교육지원 서비스업","교육지원 서비스업","기타 교육지원 서비스업",27
"878","Q",86,1,0,1,"보건업 및 사회복지 서비스업(86~87)","보건업","병원","병원","종합 병원",71
"879","Q",86,1,0,2,"보건업 및 사회복지 서비스업(86~87)","보건업","병원","병원","일반 병원",145
"880","Q",86,1,0,3,"보건업 및 사회복지 서비스업(86~87)","보건업","병원","병원","치과 병원",15
"881","Q",86,1,0,4,"보건업 및 사회복지 서비스업(86~87)","보건업","병원","병원","한방 병원",38
"882","Q",86,1,0,5,"보건업 및 사회복지 서비스업(86~87)","보건업","병원","병원","요양 병원",48
"883","Q",86,2,0,1,"보건업 및 사회복지 서비스업(86~87)","보건업","의원","의원","일반 의원",133
"884","Q",86,2,0,2,"보건업 및 사회복지 서비스업(86~87)","보건업","의원","의원","치과 의원",46
"885","Q",86,2,0,3,"보건업 및 사회복지 서비스업(86~87)","보건업","의원","의원","한의원",33
"886","Q",86,2,0,4,"보건업 및 사회복지 서비스업(86~87)","보건업","의원","의원","방사선 진단 및 병리 검사 의원",40
"887","Q",86,3,0,0,"보건업 및 사회복지 서비스업(86~87)","보건업","공중 보건 의료업","공중 보건 의료업","공중 보건 의료업",80
"888","Q",86,9,0,1,"보건업 및 사회복지 서비스업(86~87)","보건업","기타 보건업","기타 보건업","앰뷸런스 서비스업",15
"889","Q",86,9,0,2,"보건업 및 사회복지 서비스업(86~87)","보건업","기타 보건업","기타 보건업","유사 의료업",37
"890","Q",86,9,0,9,"보건업 및 사회복지 서비스업(86~87)","보건업","기타 보건업","기타 보건업","그 외 기타 보건업",22
"891","Q",87,1,1,1,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","거주 복지시설 운영업","노인 거주 복지시설 운영업","노인 요양 복지시설 운영업",216
"892","Q",87,1,1,2,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","거주 복지시설 운영업","노인 거주 복지시설 운영업","노인 양로 복지시설 운영업",25
"893","Q",87,1,2,1,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","거주 복지시설 운영업","심신장애인 거주 복지시설 운영업","신체 부자유자 거주 복지시설 운영업",48
"894","Q",87,1,2,2,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","거주 복지시설 운영업","심신장애인 거주 복지시설 운영업","정신질환, 정신지체 및 약물 중독자 거주 복지시설 운영업",33
"895","Q",87,1,3,1,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","거주 복지시설 운영업","기타 거주 복지시설 운영업","아동 및 부녀자 거주 복지시설 운영업",25
"896","Q",87,1,3,9,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","거주 복지시설 운영업","기타 거주 복지시설 운영업","그 외 기타 거주 복지시설 운영업",16
"897","Q",87,2,1,0,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","비거주 복지시설 운영업","보육시설 운영업","보육시설 운영업",71
"898","Q",87,2,9,1,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","비거주 복지시설 운영업","기타 비거주 복지 서비스업","직업재활원 운영업",81
"899","Q",87,2,9,2,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","비거주 복지시설 운영업","기타 비거주 복지 서비스업","종합복지관 운영업",80
"900","Q",87,2,9,3,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","비거주 복지시설 운영업","기타 비거주 복지 서비스업","방문 복지서비스 제공업",111
"901","Q",87,2,9,4,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","비거주 복지시설 운영업","기타 비거주 복지 서비스업","사회복지 상담서비스 제공업",43
"902","Q",87,2,9,9,"보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업","비거주 복지시설 운영업","기타 비거주 복지 서비스업","그 외 기타 비거주 복지 서비스업",68
"903","R",90,1,1,0,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","공연시설 운영업","공연시설 운영업",36
"904","R",90,1,2,1,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","공연단체","연극단체",48
"905","R",90,1,2,2,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","공연단체","무용 및 음악단체",32
"906","R",90,1,2,3,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","공연단체","기타 공연단체",10
"907","R",90,1,3,1,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","자영 예술가","공연 예술가",27
"908","R",90,1,3,2,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","자영 예술가","비공연 예술가",110
"909","R",90,1,9,1,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","기타 창작 및 예술관련 서비스업","공연 기획업",56
"910","R",90,1,9,2,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","기타 창작 및 예술관련 서비스업","공연 및 제작관련 대리업",24
"911","R",90,1,9,9,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","창작 및 예술관련 서비스업","기타 창작 및 예술관련 서비스업","그 외 기타 창작 및 예술관련 서비스업",67
"912","R",90,2,1,1,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","도서관, 사적지 및 유사 여가관련 서비스업","도서관, 기록보존소 및 독서실 운영업","도서관 및 기록보존소 운영업",53
"913","R",90,2,1,2,"예술, 스포츠 및 여가관련 서비스업(90~91)","창작, 예술 및 여가관련 서비스업","도서관, 사적지 및 유사 여가관련 서비스업","도서관, 기록보존소 및 독서실 운영업","독서실 운영업",42
